plot,Tree_Num,Loc_X,Loc_Y,spp,ht,DBH1989,Cnpy1989,DBH1998,Cnpy1998,DBH2002,Cnpy2002,DBH2010,Cnpy2010,Notes
44,7092,46.8,199.6,ABBA,5,4.2,5,-99,,,,40,7,Down
44,7093,47.2,199.5,ABBA,6,5,7,-99,,,,5,7,Down
44,7094,49.4,199.9,PCRU,16,16.2,2,-99,,,,18.1,2,
44,7095,49.4,198.6,ABBA,5,12.6,7,-99,,,,12.6,7,Down
44,7096,48.7,198.2,ABBA,5,4.3,7,-99,,,,4.3,7,Down
44,7097,48.2,198.2,ABBA,4,4.3,7,-99,,,,4.3,7,Down
44,7098,47.7,197,TSCA,5,3.5,5,-99,,,,3.5,7,Down
44,7099,48.3,197,TSCA,6,4,5,-99,,,,7,5,
44,7100,48.8,197.3,TSCA,6,7.1,7,-99,,,,7.1,7,Down
44,7101,49.4,197.9,THOC,7,10.7,4,-99,,,,14.4,4,
44,7102,40.1,177,ACRU,8,10,3,-99,,,,12.6,4,
44,7103,44.6,175,PCRU,7,7,7,-99,,,,7,7,Standing
44,7104,43.9,176.4,ABBA,4,4.5,7,-99,,,,4.5,7,Standing
44,7105,42.3,182.4,ABBA,4,4.5,5,-99,,,,7.7,5,
44,7106,40.7,183.1,PCRU,12,20,2,-99,,,,21.8,6,
44,7107,43.3,182.5,ABBA,6,6.2,4,-99,,,,9.1,5,
44,7108,43.4,182.8,ABBA,6,8,4,-99,,,,12.9,4,
44,7109,45.8,183.7,ABBA,5,5.2,4,-99,,,,7.9,4,
44,7110,41.3,186.8,PCRU,9,14.6,6,-99,,,,18.6,3,
44,7111,41.9,186.9,THOC,6,13.5,4,-99,,,,16.8,4,
44,7112,41.7,187.6,THOC,9,17,7,-99,,,,17,7,Standing
44,7113,41.4,188,ABBA,9,12.8,7,-99,,,,12.8,7,Standing
44,7114,42.4,188.9,THOC,8,15.2,6,-99,,,,17.5,4,
44,7115,44.7,191.7,ABBA,3,4.1,5,-99,,,,10.1,4,
44,7116,44.7,196.5,THOC,5,9.9,5,-99,,,,14.9,4,
44,7117,43.5,198.1,THOC,0,5.2,7,-99,,,,5.2,7,Down
44,7118,43.1,199.8,PCRU,9,12.7,3,-99,,,,16.3,3,
44,7119,37.4,177.6,ABBA,4,3.4,5,-99,,,,6,5,
44,7120,37.6,177.8,ACRU,8,8.9,6,-99,,,,8.9,7,Down
44,7121,37.9,178.5,PCRU,12,19,2,-99,,,,20.1,3,
44,7122,35.2,181.8,PCRU,15,24.3,2,-99,,,,26.3,2,
44,7123,37.9,181,PCRU,12,17.5,2,-99,,,,18.9,3,
44,7124,38.2,182.1,THOC,2,4,6,-99,,,,4,7,Down
44,7125,39.2,182.9,PCRU,11,23.9,3,-99,,,,23.9,6,
44,7126,37.5,182.9,PCRU,0,7.5,7,-99,,,,7.5,7,Down
44,7127,38.6,184.4,PCRU,9,13.5,6,-99,,,,13.5,7,Down
44,7128,39.7,184.3,THOC,5,6.3,5,-99,,,,10.2,4,
44,7129,36.1,186.2,PCRU,12,21.9,3,-99,,,,21.1,3,
44,7130,36.3,186.8,PCRU,8,8.5,7,-99,,,,8.5,7,Down
44,7131,35.4,187.4,PCRU,9,10.8,6,-99,,,,12.3,4,
44,7132,36.5,189.3,PCRU,0,10.2,7,-99,,,,10.2,7,Down
44,7133,37.5,186.7,PCRU,3,4.9,5,-99,,,,7.1,4,
44,7134,39.5,186.9,PCRU,14,20.3,2,-99,,,,20.5,6,
44,7135,38,188.3,PCRU,13,18,3,-99,,,,20,3,
44,7136,39.7,188.1,PCRU,14,13.2,3,-99,,,,13.5,3,
44,7137,38.8,188.9,PCRU,7,6.7,4,-99,,,,10.9,4,
44,7138,38.2,188.9,PCRU,4,5,5,-99,,,,7.7,5,
44,7139,37.5,189.6,PCRU,4,4.9,7,-99,,,,4.9,7,Standing
44,7140,38.1,190.5,PCRU,4,4.3,7,-99,,,,4.3,7,Down
44,7141,37.8,192.9,ABBA,3,3.3,5,-99,,,,6.6,5,
44,7142,39.3,192.6,PCRU,7,11.5,4,-99,,,,15.3,4,
44,7143,39.6,194.8,PCRU,12,24,3,-99,,,,24.5,6,
44,7144,39.6,199.2,PCRU,6,9,4,-99,,,,15.7,3,
44,7145,32,176.6,PCRU,0,17.8,7,-99,,,,17.8,7,Down
44,7146,32.3,176.6,PIST,12,15.9,6,-99,,,,20.8,3,
44,7147,32.6,176.3,ABBA,3,3.8,5,-99,,,,6.6,5,
44,7148,30.9,179,PCRU,5,5.8,4,-99,,,,6.7,5,
44,7149,31,180.6,PCRU,3,3.4,5,-99,,,,5,5,
44,7150,31.5,181,PCRU,9,11,3,-99,,,,14,3,
44,7151,30.9,181.6,ABBA,0,9.2,7,-99,,,,9.2,7,Down
44,7152,33.3,179.2,PCRU,7,6.2,4,-99,,,,9.5,4,
44,7153,33.4,179.6,PIST,10,13.2,3,-99,,,,20.9,3,
44,7154,34.1,182,PCRU,12,13.5,7,-99,,,,13.5,7,Down
44,7155,33.3,182.5,PCRU,6,6.6,4,-99,,,,8.4,4,
44,7156,33.7,182.8,PCRU,10,15.5,7,-99,,,,15.5,7,Standing
44,7157,34.4,183.4,PCRU,12,16.1,2,-99,,,,17.2,6,
44,7158,31.8,182.9,THOC,6,13,7,-99,,,,13,7,Standing
44,7159,30.5,187,PCRU,11,10.5,3,-99,,,,12.6,6,
44,7160,33.3,187.6,PCRU,3,3.2,7,-99,,,,3.2,7,Down
44,7161,32.9,188.5,PCRU,15,18.5,2,-99,,,,18.7,2,
44,7162,31.4,190.8,THOC,12,22.8,6,-99,,,,22.9,6,
44,7163,30.5,189.9,PCRU,19,7.9,3,-99,,,,10.5,4,
44,7164,30.6,191.8,ACRU,10,8.9,3,-99,,,,8.9,7,Down
44,7165,31.6,191.5,ACRU,11,12.2,2,-99,,,,15.3,3,
44,7166,31.7,191.5,ACRU,9,8.4,3,-99,,,,10.7,3,
44,7167,31.6,192,ACRU,6,5.4,7,-99,,,,5.4,7,Down
44,7168,31.8,192.5,ABBA,6,6,7,-99,,,,6,7,Standing
44,7169,31.1,193.8,ABBA,0,7.3,7,-99,,,,7.3,7,Down
44,7170,32,195.1,THOC,12,20.2,7,-99,,,,20.2,7,Down
44,7171,32.3,195.1,THOC,4,14.1,5,-99,,,,13.9,6,
44,7172,34.2,194.8,THOC,0,13.2,7,-99,,,,13.2,7,Down
44,7173,34.7,194.3,PCRU,0,8.5,7,-99,,,,8.5,7,Down
44,7174,31,196.9,PCRU,15,24.9,2,-99,,,,28.5,2,
44,7175,29.9,177.1,ACRU,12,12.1,2,-99,,,,16.2,3,
44,7176,29.7,178.2,ACRU,8,9.5,3,-99,,,,10.3,4,
44,7177,28.9,178.4,PCRU,6,6.4,4,-99,,,,6.1,7,Standing
44,7178,29.1,178.5,THOC,7,6.6,4,-99,,,,9.3,4,
44,7179,29,179,PCRU,15,23,2,-99,,,,25.7,2,
44,7180,25,179.8,PCRU,9,9,3,-99,,,,9.6,6,
44,7181,25.1,180.9,PCRU,14,14.7,2,-99,,,,15.5,2,
44,7182,26.6,181.4,ACRU,9,7.1,3,-99,,,,7.1,7,Down
44,7183,26.6,181.6,ACRU,10,7,3,-99,,,,8.8,4,
44,7184,26.9,181.6,ACRU,9,14.5,6,-99,,,,14.5,7,Down
44,7185,25.1,181.8,ABBA,5,5.8,7,-99,,,,5.8,7,Down
44,7186,28.6,183.4,PCRU,4,4.5,5,-99,,,,4.5,7,Down
44,7187,28.9,183.9,PCRU,10,13,3,-99,,,,17.5,3,
44,7188,29.2,184.9,ABBA,0,7,7,-99,,,,7,7,Standing
44,7189,29,184.9,ACRU,6,3.4,4,-99,,,,6.3,4,
44,7190,28.5,185,ACRU,12,9.5,3,-99,,,,9.7,3,
44,7191,28.4,185,ACRU,7,6.5,4,-99,,,,7.3,4,
44,7192,28.1,185,THOC,6,10,5,-99,,,,11.2,6,
44,7193,26.5,186.1,PCRU,4,4.2,5,-99,,,,9.5,4,
44,7194,25.7,187.6,PCRU,15,22.9,2,-99,,,,25,2,
44,7195,29.1,191,ABBA,4,3.9,6,-99,,,,3.9,7,Down
44,7196,29.5,192.4,PCRU,13,14.8,2,-99,,,,17.7,2,
44,7197,28.2,193.5,PCRU,14,20,2,-99,,,,21,2,
44,7198,28.1,193.7,THOC,6,9.8,5,-99,,,,11.1,4,
44,7199,28.4,194.2,PCRU,8,11.3,4,-99,,,,11.7,4,
44,7200,26.9,194.1,THOC,7,10.5,4,-99,,,,12.7,4,
44,7201,27.8,196.5,ACRU,10,13.8,3,-99,,,,14,3,
44,7202,27.6,196.6,ACRU,5,3,5,-99,,,,3.2,7,Standing
44,1628,28.3,185.1,ACRU,-99,0,0,0,0,0,0,4.15,5,New Tree
44,1629,27.9,198.8,PCRU,-99,0,0,0,0,0,0,4.45,5,New Tree
44,1630,31.5,191.9,PCRU,-99,0,0,0,0,0,0,4.8,5,New Tree
44,1631,29.5,196.3,PCRU,-99,0,0,0,0,0,0,4.1,5,New Tree
44,1632,29.7,197,PCRU,-99,0,0,0,0,0,0,4.8,5,New Tree
44,1633,37.4,177.7,ACRU,-99,0,0,0,0,0,0,5.4,5,New Tree
44,1634,37.5,177.8,ACRU,-99,0,0,0,0,0,0,4.7,5,New Tree
44,1635,33,195.3,ABBA,-99,0,0,0,0,0,0,4.2,5,New Tree
44,1636,41.8,177.1,PCRU,-99,0,0,0,0,0,0,4.1,5,New Tree
44,1637,45,178.1,ABBA,-99,0,0,0,0,0,0,4.15,5,New Tree
44,1638,43.8,179.6,ABBA,-99,0,0,0,0,0,0,6.3,4,New Tree
44,1639,42.1,187.9,ABBA,-99,0,0,0,0,0,0,5.6,4,New Tree
44,1640,38,193.2,ABBA,-99,0,0,0,0,0,0,4.9,5,New Tree
44,1641,37,198.4,ACRU,-99,0,0,0,0,0,0,4,5,New Tree
44,1642,46,180.9,ACRU,-99,0,0,0,0,0,0,4.8,5,New Tree
44,1643,47.1,184.2,ACRU,-99,0,0,0,0,0,0,4.7,5,New Tree
44,1644,47.3,184.3,ABBA,-99,0,0,0,0,0,0,6.4,4,New Tree
44,1645,46,184.9,ACRU,-99,0,0,0,0,0,0,4.25,5,New Tree
44,1646,43.6,192.2,ABBA,-99,0,0,0,0,0,0,4.5,5,New Tree
44,1647,44.6,192.8,ABBA,-99,0,0,0,0,0,0,4.5,5,New Tree
44,1648,42.3,195.8,ABBA,-99,0,0,0,0,0,0,4.9,5,New Tree
44,1649,43.4,195.9,ABBA,-99,0,0,0,0,0,0,7.65,4,New Tree
44,1650,46.4,192.2,ABBA,-99,0,0,0,0,0,0,4.7,5,New Tree
44,1651,48.2,196.9,ABBA,-99,0,0,0,0,0,0,5.5,5,New Tree
45,5685,65.7,175,PCRU,3,3.1,5,-99,,,,11.85,4,
45,6949,70,191,THOC,8,10.7,4,-99,,,,10.7,7,Down
45,6965,73.2,175.3,PCRU,4,6.1,5,-99,,,,13.75,4,
45,6966,74.2,175.6,TSCA,14,22.5,2,-99,,,,25.9,2,Tagged #11025
45,6967,70.8,176.4,PCRU,4,3.5,5,-99,,,,9.7,4,
45,6968,71.9,176.9,PIST,4,5.7,5,-99,,,,26.1,2,Retagged #1764
45,6969,73.2,183.6,ABBA,4,3.5,5,-99,,,,8.7,4,
45,6970,71.4,188.3,ABBA,3,3.2,5,-99,,,,7.65,4,
45,6971,74.8,190.5,PCRU,12,15.3,2,-99,,,,18.25,2,
45,6972,73.1,190.7,PCRU,11,15.2,3,-99,,,,18.75,3,
45,6973,73.9,190.5,THOC,6,7.3,7,-99,,,,7.3,7,Down
45,6974,74.5,192,PCRU,7,6.8,6,-99,,,,7.9,4,
45,6975,73,190.8,THOC,7,8.4,4,-99,,,,12.6,4,
45,6976,73.3,192.7,THOC,3,23,7,-99,,,,23,7,Standing
45,6977,73.8,194.4,PCRU,5,6.5,5,-99,,,,7.6,4,
45,6978,73,194.8,TSCA,17,26.2,2,-99,,,,29.35,2,
45,6979,73.2,195.1,PCRU,16,17,2,-99,,,,18,2,
45,6980,73.2,196.4,PCRU,10,7.2,6,-99,,,,7.3,6,
45,6981,72.8,197.7,THOC,13,28.3,2,-99,,,,30.95,2,
45,6982,74.7,198.4,ABBA,5,5.2,7,-99,,,,5.2,7,Standing
45,6983,74.1,198.5,ABBA,5,4.4,7,-99,,,,4.4,7,Standing
45,6984,73.9,199.1,PCRU,4,5.2,5,-99,,,,6.2,6,
45,6985,68.7,184.2,ABBA,4,4.6,5,-99,,,,8.85,4,
45,6986,68.5,184.2,ABBA,3,3.5,5,-99,,,,9,4,
45,6987,68.4,192,THOC,9,19.8,4,-99,,,,23.8,3,
45,6988,66,196,TSCA,19,30.9,1,-99,,,,34.2,1,
45,6989,67.2,196.1,PCRU,3,5,5,-99,,,,9.4,4,
45,6990,65.4,198.5,THOC,7,11.3,4,-99,,,,13,4,
45,6991,66,199.2,TSCA,16,30.5,2,-99,,,,32.3,2,Retagged #1763
45,6992,65.9,199.8,THOC,4,5.9,5,-99,,,,6.9,5,
45,6993,67.6,199.5,THOC,5,7.8,5,-99,,,,11.2,4,
45,6994,61.3,184.6,ABBA,3,4.2,5,-99,,,,6.6,4,
45,6995,61.1,186.3,THOC,10,24.1,2,-99,,,,27.95,2,
45,6996,60.2,187.3,TSCA,10,19.4,2,-99,,,,22.5,2,Retagged #1761
45,6997,60.1,188.1,PCRU,4,5.2,5,-99,,,,6.5,5,
45,6998,64.1,192.7,ACRU,6,4.6,5,-99,,,,7,4,
45,6999,64.1,193.1,ACRU,15,19.6,2,-99,,,,20.75,2,
45,7000,63.9,193,ACRU,5,4.4,5,-99,,,,5.85,4,
45,7001,64.3,195.1,THOC,7,11.7,4,-99,,,,14.1,3,
45,7002,63.4,195.4,THOC,8,13.4,6,-99,,,,16.3,3,
45,7003,62.5,195.7,THOC,8,13.2,4,-99,,,,16,3,
45,7004,64,196.8,TSCA,15,23.5,2,-99,,,,24.95,2,
45,7005,65,196.6,THOC,4,4.4,5,-99,,,,4.6,7,Standing
45,7006,66.2,196.6,THOC,9,15.1,4,-99,,,,18.45,3,
45,7007,67.6,198.9,THOC,7,8,6,-99,,,,9.5,4,
45,7008,66.2,199.7,ABBA,5,5.6,5,-99,,,,6.5,4,
45,7009,66.9,199.9,TSCA,15,32,2,-99,,,,33.45,2,Retagged #1762
45,7010,57.2,176.8,ACRU,10,15.2,2,-99,,,,21.05,2,
45,7011,55,184,TSCA,6,7.1,5,-99,,,,7.1,7,Down
45,7012,56.2,184.5,TSCA,4,4.2,5,-99,,,,5,5,
45,7013,55.8,185.1,TSCA,11,13.8,6,-99,,,,16.3,3,
45,7014,55.3,185.4,THOC,10,23.1,6,-99,,,,24.9,2,
45,7015,57.4,185.9,TSCA,17,34.3,1,-99,,,,37.6,1,
45,7016,57,186.6,THOC,6,6,5,-99,,,,6.75,4,
45,7017,56.1,187.1,TSCA,9,11,3,-99,,,,12.6,3,
45,7018,55.3,187.6,TSCA,7,7.4,6,-99,,,,7.95,4,
45,7019,57.2,187.4,TSCA,3,3.5,7,-99,,,,3.5,7,Down
45,7020,56.9,188.3,TSCA,6,5.3,5,-99,,,,6.1,4,
45,7021,59.8,183.8,PCRU,7,9.9,4,-99,,,,14.15,3,
45,7022,58.8,184.1,TSCA,2,3,5,-99,,,,4.9,5,Retagged #1760
45,7023,58.2,184.7,THOC,2,5.1,5,-99,,,,6,5,
45,7024,59.5,186,THOC,8,16.1,4,-99,,,,18.3,3,
45,7025,59.5,187.2,THOC,10,28.4,2,-99,,,,30.35,2,
45,7026,58.2,187.1,PCRU,3,4.3,5,-99,,,,4.3,7,Down
45,7027,59.1,187.6,ABBA,3,3.5,5,-99,,,,3.5,7,Down
45,7028,56.1,189.9,THOC,10,24.4,2,-99,,,,26.6,2,
45,7029,55.4,189.7,TSCA,3,4.2,5,-99,,,,4.2,7,Down
45,7030,57.5,190,TSCA,7,7.5,4,-99,,,,8.85,4,
45,7031,55.9,195,TSCA,9,11.6,6,-99,,,,13.1,3,
45,7032,55.5,195.4,PCRU,13,15.7,2,-99,,,,21.15,2,
45,7033,58.3,193,PCRU,13,16.8,2,-99,,,,22.9,2,
45,7034,55.7,197.3,THOC,5,5.8,5,-99,,,,4.7,7,Standing
45,7035,55.8,197.3,TSCA,4,3.3,5,-99,,,,3.65,7,Standing
45,7036,55.3,197.6,TSCA,9,12.2,3,-99,,,,14.95,3,
45,7037,55.9,199.4,ACRU,5,3.6,5,-99,,,,5.4,4,
45,7038,50.1,175.8,PCRU,2,4.3,5,-99,,,,4.5,6,
45,7039,50.7,176.1,THOC,3,5.5,5,-99,,,,8.9,4,
45,7040,50.8,176.6,PCRU,8,12.5,4,-99,,,,14.4,3,
45,7041,51.5,175.2,THOC,6,9.4,5,-99,,,,12.15,4,
45,7042,51.9,175.7,PCRU,16,19.4,2,-99,,,,18.6,7,Down
45,7043,54.7,176.3,TSCA,5,5.8,5,-99,,,,8.6,4,
45,7044,53.4,176.7,ABBA,2,3.6,5,-99,,,,4.8,7,Standing
45,7045,53.1,177.5,ABBA,2,3.7,5,-99,,,,5.1,5,Retagged #1759
45,7046,54.7,178.3,THOC,10,33.4,2,-99,,,,36,2,Retagged #1753
45,7047,50.8,178.8,THOC,7,17.8,4,-99,,,,17.8,7,Down
45,7048,51.2,178.9,THOC,5,7.8,5,-99,,,,9.4,6,
45,7049,50.6,180.4,THOC,8,16.8,4,-99,,,,21.95,3,
45,7050,53.6,184.4,PCRU,5,7.3,5,-99,,,,10.65,4,
45,7051,54.1,184.7,TSCA,9,9.5,4,-99,,,,12.1,3,
45,7052,53.8,185.7,TSCA,6,7,5,-99,,,,7.35,4,Retagged #1755
45,7053,53.1,185.1,TSCA,11,14.1,2,-99,,,,17.05,3,Retagged #1754
45,7054,53.9,186.9,THOC,5,9,5,-99,,,,9.6,4,Retagged #1756
45,7055,53.6,187.6,THOC,5,8.5,5,-99,,,,11.15,4,
45,7056,54.3,189.2,TSCA,12,22.2,2,-99,,,,24.15,3,Retagged #1757
45,7057,54.4,194,THOC,8,13.9,4,-99,,,,16.3,3,
45,7058,54.7,194.7,THOC,11,13.5,2,-99,,,,15.65,3,
45,7059,50.7,194.4,PCRU,10,17.3,6,-99,,,,18.1,3,Retagged #1758
45,7060,51.2,195,PCRU,18,36.3,1,-99,,,,44,1,
45,7061,52.2,196,THOC,7,13.1,6,-99,,,,13.45,4,
45,7062,51.2,196.4,THOC,5,7.9,7,-99,,,,7.9,7,Standing
45,7063,52.2,196.5,TSCA,7,6,6,-99,,,,7.9,4,
45,7064,50.8,197.6,TSCA,3,4,7,-99,,,,4,7,Down
45,7065,50,198.1,THOC,5,8,5,-99,,,,8.55,4,
45,7066,50.6,198.1,TSCA,5,5.3,5,-99,,,,7.7,4,
45,7067,50.9,199.1,THOC,5,6.5,5,-99,,,,6.85,4,
45,7068,53.5,196,ABBA,8,8,7,-99,,,,8,7,Down
45,7069,53.3,196.6,ABBA,4,4.9,7,-99,,,,4.9,7,Down
45,7070,54.7,197.3,ABBA,4,9.2,7,-99,,,,9.2,7,Down
45,7071,54.7,198.3,THOC,7,11.1,4,-99,,,,15.15,3,
45,1765,57.2,176.7,ACRU,-99,0,0,0,0,0,0,4.15,5,New Tree
45,1766,64.8,177.5,PCRU,-99,0,0,0,0,0,0,4.7,5,New Tree
45,1767,65.3,181.3,PCRU,-99,0,0,0,0,0,0,4.7,5,New Tree
45,1768,65.1,182.8,PCRU,-99,0,0,0,0,0,0,4.65,5,New Tree
45,1769,67.1,181.1,PCRU,-99,0,0,0,0,0,0,5,5,New Tree
45,1770,67.3,183.1,PCRU,-99,0,0,0,0,0,0,4.3,5,New Tree
45,1771,68.6,183,PCRU,-99,0,0,0,0,0,0,8.1,4,New Tree
45,1772,68.7,184.7,PCRU,-99,0,0,0,0,0,0,4.15,5,New Tree
45,1773,69,181.8,ACRU,-99,0,0,0,0,0,0,4.3,5,New Tree
45,1774,69,181.9,ACRU,-99,0,0,0,0,0,0,4.7,5,New Tree
45,1775,69.7,177.5,PCRU,-99,0,0,0,0,0,0,8.1,4,New Tree
45,1776,70.2,177.1,ACRU,-99,0,0,0,0,0,0,4.7,5,New Tree
45,1777,64,192.8,ACRU,-99,0,0,0,0,0,0,4.15,4,New Tree
45,1778,74.4,183.4,ABBA,-99,0,0,0,0,0,0,4.65,5,New Tree
45,1779,69.6,184.3,PCRU,-99,0,0,0,0,0,0,8.05,4,New Tree
45,1780,69.7,184.5,PCRU,-99,0,0,0,0,0,0,4.3,5,New Tree
45,1781,70.4,183.3,PCRU,-99,0,0,0,0,0,0,4,5,New Tree
45,1782,69.5,185.8,PCRU,-99,0,0,0,0,0,0,5.75,5,New Tree
45,1783,69.2,186.2,ABBA,-99,0,0,0,0,0,0,4.2,5,New Tree
45,1784,69.3,186.3,ABBA,-99,0,0,0,0,0,0,6.4,4,New Tree
45,1785,70.3,187,ABBA,-99,0,0,0,0,0,0,7.35,4,New Tree
45,1786,70.7,186.7,PCRU,-99,0,0,0,0,0,0,4.2,5,New Tree
45,1787,70.4,187,ACRU,-99,0,0,0,0,0,0,6.05,4,New Tree
45,1788,68.8,186.3,ABBA,-99,0,0,0,0,0,0,6.95,4,New Tree
45,1789,68.9,184.6,ABBA,-99,0,0,0,0,0,0,4.4,5,New Tree
45,1790,69.1,183.7,PCRU,-99,0,0,0,0,0,0,4.25,5,New Tree
45,1791,69.7,182.4,PCRU,-99,0,0,0,0,0,0,9.25,4,New Tree
45,1793,70.5,183.5,PCRU,-99,0,0,0,0,0,0,5.1,5,New Tree
45,1794,70.7,184.4,PCRU,-99,0,0,0,0,0,0,5.3,5,New Tree
45,1792,70.4,180.6,PCRU,-99,0,0,0,0,0,0,5.1,5,New Tree
45,1795,71.9,181.4,PCRU,-99,0,0,0,0,0,0,5.05,5,New Tree
45,1796,72.2,182.2,PCRU,-99,0,0,0,0,0,0,4.2,5,New Tree
45,1797,72.3,182.4,PCRU,-99,0,0,0,0,0,0,5.95,5,New Tree
45,1798,72.1,183.3,PCRU,-99,0,0,0,0,0,0,6.2,4,New Tree
45,1799,72.5,180.3,PCRU,-99,0,0,0,0,0,0,5.9,5,New Tree
45,1800,73.1,180.5,PCRU,-99,0,0,0,0,0,0,4.5,5,New Tree
45,1801,67.7,190.7,ABBA,-99,0,0,0,0,0,0,4.55,5,New Tree
45,1802,69,190.8,TSCA,-99,0,0,0,0,0,0,4.8,5,New Tree
45,1803,69.1,190.9,PCRU,-99,0,0,0,0,0,0,4.1,5,New Tree
45,1804,69,189.6,PCRU,-99,0,0,0,0,0,0,4.1,5,New Tree
45,1805,71.4,188.5,PCRU,-99,0,0,0,0,0,0,5.65,5,New Tree
45,1806,72.9,189.1,TSCA,-99,0,0,0,0,0,0,4.1,5,New Tree
45,1807,71.5,187.1,PCRU,-99,0,0,0,0,0,0,4.5,5,New Tree
45,1808,73.1,183.8,ABBA,-99,0,0,0,0,0,0,4.4,5,New Tree
45,1809,73.3,183.6,ABBA,-99,0,0,0,0,0,0,4.5,5,New Tree
45,1810,73.8,182.3,ABBA,-99,0,0,0,0,0,0,6.6,5,New Tree
45,1811,73.7,182.1,ABBA,-99,0,0,0,0,0,0,5.8,5,New Tree
46,6814,98.8,175.6,ACRU,21,36.3,1,38.5,,,,40.6,2,
46,6815,98.9,176.2,THOC,7,7.8,5,9.5,,,,10.8,5,
46,6816,96.3,176.3,TSCA,10,15.2,3,15.6,,,,16.7,6,
46,6817,99.7,179.9,TSCA,7,10.5,4,11.3,,,,12.5,5,
46,6818,98.7,179.5,ACRU,13,14.3,2,16.7,,,,18.8,3,
46,6819,98.6,179.5,ACRU,5,11,7,-99,,,,,7,no tag
46,6820,98.6,179.6,ACRU,5,3.2,5,-99,,,,4.3,5,no tag
46,6821,98.8,180.3,TSCA,5,5.3,5,-99,,,,,,gone
46,6822,97.8,180.1,TSCA,7,7.5,4,-99,,,,10.1,6,
46,6823,99.6,180.8,THOC,8,16.3,7,-99,,,,,7,dead and down
46,6824,99.8,181.7,TSCA,11,12.6,2,-99,,,,18,4,
46,6825,99.9,183,TSCA,10,10,3,-99,,,,11.7,6,
46,6826,98.2,189.2,ACRU,6,5.6,5,-99,,,,11.5,4,
46,6827,98,189.1,ACRU,6,3.7,5,-99,,,,8.2,4,
46,6828,97.4,181,ACRU,6,5,5,-99,,,,10.2,4,
46,6829,95.2,190.7,THOC,12,24.3,7,-99,,,,,7,standing dead/no tag
46,6830,99.1,195.8,THOC,2,5.5,7,-99,,,,,,gone
46,6831,98.7,197.4,THOC,2,6.6,7,-99,,,,,,gone
46,6832,97,197.1,THOC,7,12,6,-99,,,,14.9,6,no tag
46,6833,95.9,198.8,ABBA,4,3.9,5,-99,,,,,,gone
46,6834,97.5,198.8,THOC,3,6.1,7,-99,,,,,,gone
46,6835,98.4,199,PCRU,7,9.4,4,-99,,,,11.1,6,
46,6836,98.4,198.9,THOC,3,4,7,-99,,,,,,gone
46,6837,98.3,199.3,THOC,3,4.8,5,-99,,,,,,gone
46,6838,97.8,199.8,ABBA,6,11.2,7,-99,,,,,,gone
46,6839,93.8,175.4,PCRU,3,4.3,5,4.9,,,,4.9,6,
46,6840,92.3,175.2,TSCA,9,17,4,18.1,,,,19.9,4,
46,6841,91.1,179.7,TSCA,13,21.2,2,22.3,,,,24.2,3,
46,6842,91.6,179.5,PCRU,9,13.7,6,13.8,,,,14,6,
46,6843,91.2,180,TSCA,12,20,2,-99,,,,24.6,3,
46,6844,94.8,175.5,ABBA,6,5.7,5,5.9,7,,,,7,dead and down
46,6845,93.9,182.5,PCRU,16,26.5,1,-99,,,,31.5,3,
46,6846,94.4,189.2,THOC,7,15.7,7,-99,,,,,7,dead and down/no tag
46,6847,94.2,189.7,TSCA,9,12.2,4,-99,,,,16.3,4,
46,6848,94.6,190.8,TSCA,11,14.5,2,-99,,,,16.5,4,
46,6849,93,189.9,PCRU,16,23.2,1,-99,,,,25.7,2,no tag
46,6850,94.7,192.1,TSCA,6,15.8,7,-99,,,,,,gone
46,6851,90.4,193.5,TSCA,13,19.6,2,-99,,,,21.8,4,no tag
46,6852,91,194.4,TSCA,7,7.8,6,-99,,,,8.1,6,
46,6853,91.8,195.4,PCRU,10,10.8,3,-99,,,,12.1,4,
46,6854,91.6,196.6,PCRU,10,8.7,6,-99,,,,9.1,6,
46,6855,91.5,197.4,PCRU,12,17,2,-99,,,,20.8,2,
46,6856,90.8,199.2,THOC,4,7.2,7,-99,,,,,,gone
46,6857,91.2,194.5,PCRU,14,15.1,2,-99,,,,17.5,3,
46,6858,91.2,194.8,PCRU,14,12.9,2,-99,,,,13.4,4,
46,6859,92.8,197,THOC,5,6.5,5,-99,,,,7.1,6,tag on ground
46,6860,93.8,198.5,THOC,10,25.4,2,-99,,,,28.9,4,
46,6861,93.6,198.1,TSCA,5,6.9,5,-99,,,,8.9,6,
46,6862,88.9,177.2,PCRU,22,22.8,1,-99,,,,26.4,2,
46,6863,86.3,177.3,PCRU,19,23.5,2,24.5,,,,,,gone
46,6864,85.5,179.3,PCRU,5,9.9,6,-99,,,,,7,standing dead
46,6865,86.3,180.8,ACRU,5,5,5,5.9,,,,5.6,7,standing dead
46,6866,86.1,181,ACRU,8,8,4,9.5,,,,10.5,4,
46,6867,85.7,181.1,ACRU,7,7,4,8.4,,,,9.6,4,
46,6868,85.8,181.3,ACRU,7,5.6,4,6.1,,,,6.1,5,
46,6869,86.6,181.2,ACRU,4,3.2,5,3.4,,,,,7,dead and down
46,6870,88.7,186.1,TSCA,7,14,7,-99,,,,,,gone
46,6871,87.5,186.1,PCRU,24,30,1,-99,,,,34.1,2,
46,6872,88.5,187.2,PCRU,22,26.5,2,-99,,,,30.6,2,
