block,meas3yr,treeid,xsite,ysite,species,dbh69,can69,cond69,dbh75,can75,cond75,dbh91,can91,cond91,dbh01,can01,cond01,1969Orient,dbh11,can11,cond11,length11,angle11,decay,comments,soilmoist,hurrdam,10medge
SW52,1992,4398,-277,-508.5,QURU,40.64,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1969:SORENSEN THESIS; LEANING TREE; CUT 1964; 1992:D3; 2001: D3,moist,Low,0
SW52,1992,4399,-277,-595.5,ACRU,5.08,S,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 49;192,dry,Moderate,1
SW52,1992,4400,-276,-576,BELE,NA,NA,NA,5.59,S,L,7.62,S,L,8.9,S,L,NA,10.6,S,L,NA,NA,NA,NA,wet,Moderate,0
SW52,1992,4401,-275.5,-529.5,ACRU,7.87,S,L,8.38,S,L,9.91,S,L,10.4,S,L,NA,10.5,S,L,NA,NA,NA,1992:SOME DEAD BRANCHES,moist,Low,0
SW52,1992,4402,-275.5,-596,ACRU,25.65,CD,L,26.92,CD,L,27.94,CD,L,26.1,NA,D,NA,26.1,NA,D,NA,NA,D2,1969:SHARES BASE WITH 46;191; 2011: '01 DBH ESTIMATED TOO LOW; CHANGED TO MATCH '11 DBH,dry,Moderate,1
SW52,1992,4403,-273.5,-520,QURU,15.24,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Low,0
SW52,1992,4404,-272.5,-530.5,BELE,22.1,D,L,NA,NA,D,NA,NA,D,NA,NA,D,NA,NA,NA,SN,NA,NA,D3,1969:DBH AT EYE LEVEL; 1992:D3; 2001: STUMP ONLY D3,dry,Low,0
SW52,1992,4405,-272.5,-593.5,ACRU,32.51,D,L,33.78,CD,L,35.05,CD,L,35.5,CD,L,NA,36.3,CD,L,NA,NA,NA,NA,dry,Moderate,1
SW52,1992,4406,-272,-503,ACRU,7.62,S,L,7.87,S,L,7.62,NA,D,NA,NA,SN,NA,NA,NA,SN,NA,NA,D3,1992:D2; SNAPPED AT 7FT; 2001: CHANGE IN '91 CONDITION - L TO D; SNAP AT BASE; STUMP ONLY D3,moist,Low,0
SW52,1992,4407,-271,-595,BELE,5.84,S,L,6.35,S,L,9.14,S,L,10.5,S,L,NA,11.9,S,L,NA,NA,NA,NA,dry,Moderate,1
SW52,1992,4408,-270,-532.5,QURU,20.32,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Low,0
SW52,1992,4409,-270,-548,FAGR,20.32,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1962:CUT,moist,Low,0
SW52,1992,4410,-268,-567.5,ACRU,9.65,S,L,9.91,S,L,10.67,S,L,11.2,S,L,NA,11.8,S,L,NA,NA,NA,NA,wet,Moderate,0
SW52,1992,4411,-267.5,-518,QURU,12.95,S,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Low,0
SW52,1992,4412,-267,-566.5,ACRU,26.16,I,L,26.42,S,L,27.18,I,L,27.5,S,L,NA,27.8,S,L,NA,NA,NA,NA,moist,Moderate,0
SW52,1992,4413,-266.5,-509.5,QURU,40.13,D,L,42.42,D,L,47.75,D,L,49.7,CD,L,NA,52.5,CD,L,NA,NA,NA,NA,moist,Low,0
SW52,1992,4414,-264.5,-530.5,QURU,29.72,D,L,32.26,CD,L,33.78,CD,L,35.2,CD,L,NA,36.7,CD,L,NA,NA,NA,NA,dry,Low,0
SW52,1992,4415,-264,-535.5,PIST,50.8,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Low,0
SW52,1992,4416,-263.5,-518.5,FAGR,17.53,S,L,19.05,S,L,24.13,I,L,27.4,I,L,NA,30.7,I,L,NA,NA,NA,NA,moist,Low,0
SW52,1992,4417,-262,-570,ACRU,13.21,S,L,13.46,S,L,NA,NA,D,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1992:D3,moist,Moderate,0
SW52,1992,4418,-260.5,-556,ACRU,6.1,S,L,6.1,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Moderate,0
SW52,1992,4419,-258.5,-554.5,QURU,43.94,D,L,47.24,CD,L,56.9,CD,L,60.6,CD,L,NA,66.5,CD,L,NA,NA,NA,1992:SOME DEAD BRANCHES,moist,Moderate,0
SW52,1992,4420,-258.5,-590,ACRU,12.19,S,L,13.46,S,L,15.49,I,L,16.4,S,L,NA,17.2,S,L,NA,NA,NA,1992:SOME DEAD BRANCHES,wet,Moderate,0
SW52,1992,4421,-256.5,-552.5,PIST,50.8,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Moderate,0
SW52,1992,4422,-255.5,-512.5,QURU,9.14,S,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Low,0
SW52,1992,4423,-255,-521,ACRU,8.89,S,L,9.65,S,L,12.19,S,L,14,S,L,NA,15.8,S,L,NA,NA,NA,NA,dry,Low,0
SW52,1992,4424,-254.5,-508,PRSE,22.61,I,D,NA,NA,D,20.32,NA,D,23,NA,SN,NA,NA,NA,SN,25,250,D3,1969:? IF CANOPY IS I; 1992:BOLE:D2; 45FT; 250DEG T; 2001: 250 DEG; D2; 36.4'; SNAP AT BASE ; 2011: NEARLY GONE,moist,Low,0
SW52,1992,4425,-254.5,-533,QURU,19.05,S,L,19.3,S,L,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1969:TREE NO. 109; BAND ON 1962; 1992:D2; 2001: D2; 2011: NEARLY GONE,dry,Low,0
SW52,1992,4426,-254.5,-583.5,ACRU,14.73,CD,L,15.75,CD,L,17.78,CD,L,19.2,CD,L,NA,19.8,I,L,NA,NA,NA,1969:SHARES BASE WITH 93;166,moist,Moderate,0
SW52,1992,4427,-254,-519,ACRU,9.14,S,L,9.91,S,L,11.18,S,L,11.9,S,L,NA,12,S,L,NA,NA,NA,NA,dry,Low,0
SW52,1992,4428,-253.5,-529,PIST,6.35,S,L,7.62,S,L,7.62,NA,D,7,NA,D,NA,6.8,NA,SN,3.2,178,D2,1992: TOP SNAPPED D2; 2001: SNAP AT ~3M; 2011: SNAP AT BASE; BOLE CUT IN 2 PIECES; 2ND PIECE: 5.2' 69 DEG D2,dry,Low,0
SW52,1992,4429,-253.5,-568.5,QURU,40.64,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,moist,Moderate,0
SW52,1992,4430,-253.5,-583,ACRU,23.11,CD,L,24.13,CD,L,27.18,CD,L,27.9,CD,L,NA,29.5,I,L,NA,NA,NA,1969:SHARES BASE WITH 91;167,moist,Moderate,0
SW52,1992,4431,-252.5,-521,ACRU,31.75,CD,L,33.53,CD,L,37.08,CD,L,38.9,CD,L,NA,40.5,CD,L,NA,NA,NA,NA,dry,Low,0
SW52,1992,4432,-252.5,-548,QURU,30.48,D,L,32.26,CD,L,36.58,CD,L,37.4,CD,L,NA,39.7,CD,L,NA,NA,NA,1992:SOME DEAD BRANCHES,dry,Moderate,0
SW52,1992,4433,-250.5,-578.5,ACRU,6.6,S,L,6.86,S,L,NA,NA,D,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1992:D3,moist,Moderate,0
SW52,1992,4434,-250,-547.5,ACRU,5.59,S,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4435,-249,-511.5,PIST,40.64,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,1992:D3; 2001: D3,dry,Low,0
SW52,1992,4436,-248,-550,ACRU,8.38,S,L,8.64,S,L,8.64,S,L,9,NA,D,NA,8.3,NA,SN,22,238,D2,NA,dry,Moderate,0
SW52,1992,4437,-247.5,-556.5,QURU,19.05,S,L,19.56,S,L,20.32,NA,SN,NA,NA,SN,NA,NA,NA,SN,NA,NA,D3,1992:BOLE:D2; 25FT; 140DEG T; BOLE CUT; 2001: 140 DEG; 4.1' THEN CUT; 2011: STUMP ONLY,dry,Moderate,0
SW52,1992,4438,-245.5,-549,QURU,30.73,D,L,33.27,CD,L,40.89,CD,L,42.9,CD,L,NA,47.9,CD,L,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4439,-244.5,-576,CADE,22.86,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NW,NA,NA,ST,NA,NA,D3,1969:WINDTHROWN: STEM NEARBY; 1992:D3; 2001: STUMP ONLY D3,moist,Moderate,0
SW52,1992,4440,-244,-510,QURU,38.35,D,L,42.16,CD,L,51.05,CD,L,54.3,CD,L,NA,58.8,CD,L,NA,NA,NA,NA,dry,Low,0
SW52,1992,4441,-244,-557.5,ACRU,9.65,S,L,12.7,S,L,14.73,S,L,16.1,S,L,NA,17.7,S,L,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4442,-242.5,-570.5,BELE,7.62,NA,D,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,moist,Moderate,0
SW52,1992,4443,-241,-510.5,PIST,45.72,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Low,0
SW52,1992,4444,-239.5,-590,ACRU,7.37,S,L,7.37,S,L,7.62,NA,SN,7,NA,SN,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 4 OTHER RM; 1992:D2; SNAPPED AT 10FT; 2001: SNAP AT BASE; D2; ROLLED DOWN SLOPE; 6.8',moist,Moderate,0
SW52,1992,4445,-239,-590.5,ACRU,15.49,S,L,16,S,L,18.54,S,L,18.5,S,L,NA,19,S,L,NA,NA,NA,1969:SHARES BASE WITH 4 OTHER RM,moist,Moderate,0
SW52,1992,4446,-238.5,-501,ACRU,8.89,S,L,9.14,S,L,NA,NA,D,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 126;2; 1992:D3; 2001: STUMP ONLY D3; CHANGE COND01 D TO SN,dry,Low,0
SW52,1992,4447,-238,-562.5,ACRU,10.67,S,L,NA,NA,D,NA,NA,D,NA,NA,D,NA,NA,NA,SN,NA,NA,D3,1992:D3; 2001: D3 STUMP AND DEAD SPROUTS ONLY; 2011: STUMP ONLY,dry,Moderate,0
SW52,1992,4448,-238,-587.5,PRSE,38.35,D,L,39.88,CD,L,42.93,D,L,44.6,D,L,NA,46.9,D,L,NA,NA,NA,NA,moist,Moderate,0
SW52,1992,4449,-238,-590,ACRU,11.94,S,L,11.94,S,L,12.7,NA,SN,11,NA,SN,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 4 OTHER RM; 1992:BOLE:D2; 22FT; 58DEG T; 2001: CHANGE IN '91 CONDITION D TO SN; 58 DEG; 9',moist,Moderate,0
SW52,1992,4450,-237.5,-544,ACRU,7.37,S,L,9.14,S,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4451,-237.5,-590.5,ACRU,10.92,S,L,11.18,S,L,10.16,NA,SN,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 4 OTHER RM; 1992:D2,moist,Moderate,0
SW52,1992,4452,-237,-501,ACRU,7.11,S,L,NA,NA,D,NA,NA,D,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 123;2; 1992:D3; 2001: STUMP ONLY D3; CHANGED COND01 D TO SN,dry,Low,0
SW52,1992,4453,-237,-504.5,ACRU,6.6,NA,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,CAN69 NOT RECORDED,dry,Low,0
SW52,1992,4454,-237,-591,ACRU,12.45,S,L,14.22,S,L,14.99,S,L,15.6,S,L,NA,14.7,S,L,NA,NA,NA,1969:SHARES BASE WITH 4 OTHER RM; 1992:SOME DEAD BRANCHES; 2011: TOP SNAPPED,moist,Moderate,0
SW52,1992,4455,-234.5,-533,ACRU,12.45,I,L,12.7,S,L,8.89,S,L,10,NA,RB,NA,NA,NA,RB,5.2,155,D3,2001: 36.7'; D2; 155 DEG; 2011: BURIED,dry,Moderate,0
SW52,1992,4456,-234,-511.5,BELE,NA,NA,NA,5.59,S,L,8.64,S,L,10.6,S,L,NA,12.6,S,L,NA,NA,NA,2001: LEANS S,dry,Low,0
SW52,1992,4457,-234,-575.5,ACRU,15.49,S,L,16,S,L,NA,NA,D,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1992:D3; 2001: STUMP ONLY D3; CHANGE COND01 D TO SN,dry,Moderate,0
SW52,1992,4458,-233.5,-567,ACRU,10.16,S,L,10.67,S,L,10.16,NA,D,NA,NA,SN,NA,NA,NA,SN,NA,NA,D3,1992:D2;SNAPPED AT 17FT; 2001: 12.3'; SNAPPED AT BASE; 232 DEG; D3; 2011: STUMP ONLY,dry,Moderate,0
SW52,1992,4459,-232,-548.5,FRAM,5.84,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4460,-232,-553.5,ACRU,8.89,S,L,9.14,S,L,9.91,S,L,10,NA,SN,NA,NA,NA,SN,NA,NA,D3,1992:TOP SNAPPED; 2001: SNAP AT 3.5M; 2011: STUMP ONLY,dry,Moderate,0
SW52,1992,4461,-230,-541,PIST,45.72,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,1992:D3; BIRCH GROWING ON STUMP; 2001: D3,dry,Moderate,0
SW52,1992,4462,-230,-574.5,ACRU,17.53,I,L,18.29,I,L,20.07,I,L,20.5,I,L,NA,21.4,I,L,NA,NA,NA,1992:SOME DEAD BRANCHES,dry,Moderate,0
SW52,1992,4463,-228,-512,BEAL,NA,NA,NA,5.33,S,L,5.33,NA,D,5,NA,SN,NA,NA,NA,G,NA,NA,NA,1992:D1; 2001: 6.6'; D2; 304 DEG,dry,Low,0
SW52,1992,4464,-227,-514,QURU,40.64,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1969:CUT IN 1962-63 WHEN ROAD IMPROVED,dry,Low,0
SW52,1992,4465,-226.5,-587.5,UNK,38.1,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4466,-225.5,-577,ACRU,10.92,S,L,11.68,S,L,12.95,S,L,12.8,S,L,NA,13.3,S,L,NA,NA,NA,1992:SOME DEAD BRANCHES,dry,Moderate,0
SW52,1992,4467,-224.5,-517,QURU,40.64,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1969:CUT IN 1962-63 WHEN ROAD IMPROVED,dry,Low,0
SW52,1992,4468,-223.5,-550.5,ACRU,11.94,S,L,11.94,S,L,10.16,NA,SN,NA,NA,SN,NA,NA,NA,SN,NA,NA,D3,1992:D2; 2001: D3; 6' BOLE PIECE,dry,Moderate,0
SW52,1992,4469,-223.5,-570.5,ACRU,NA,NA,NA,12.95,S,L,12.95,NA,D,12,NA,D,NA,11.8,NA,SN,12.2,240,D2,1975:MISSED IN 1969; 1992:D1; 2001: STANDING D2,dry,Moderate,0
SW52,1992,4470,-221.5,-551.5,ACRU,5.84,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4471,-221,-553.5,ACRU,5.59,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4472,-218,-554.5,QURU,53.34,D,L,57.4,D,L,66.04,CD,L,68,CD,L,NA,71.8,D,L,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4473,-218,-556.5,UNK,30.48,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,1992:D3; 2001: D3,dry,Moderate,0
SW52,1992,4474,-217.5,-570.5,ACRU,5.08,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4475,-217,-569.5,ACRU,5.08,S,L,NA,NA,D,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4476,-216.5,-570.5,ACRU,7.37,S,L,7.62,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4477,-215.5,-589.5,ACRU,9.14,I,L,10.67,I,L,12.95,I,L,13.3,I,L,NA,13.5,S,L,NA,NA,NA,1992:SHARES BASE WITH 171;179,dry,Moderate,0
SW52,1992,4478,-215,-507.5,ACRU,18.8,I,L,20.57,I,L,22.86,I,L,24.1,I,L,NA,26,I,L,NA,NA,NA,1969:TREE NO. 108; BAND ON 1962,dry,Low,0
SW52,1992,4479,-214.5,-576.5,UNK,20.32,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1992:D3,dry,Moderate,0
SW52,1992,4480,-214.5,-589.5,ACRU,6.86,I,L,7.11,I,L,7.62,NA,SN,6,NA,SN,NA,NA,NA,G,NA,NA,NA,1992:BOLE:D2; 32FT; 348DEG T; SHARES BASE WITH 169;171; 2001: 7.8'; 170 DEG; D2; PROBABLY SNAP AT ~8' IN '92?,dry,Moderate,0
SW52,1992,4481,-214,-548,ACRU,6.1,S,L,6.1,S,L,6.35,S,L,6.5,NA,D,NA,6,NA,SN,11,288,D2,1992:TOP IS DEAD,dry,Moderate,0
SW52,1992,4482,-212.5,-598.5,PRSE,6.1,S,L,NA,NA,D,5.08,NA,D,NA,NA,G,NA,NA,NA,G,NA,NA,NA,1992:BOLE:D2; 13FT; 250DEG T,dry,Moderate,0
SW52,1992,4483,-211,-574.5,UNK,45.72,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4484,-210,-586.5,UNK,25.4,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Moderate,0
SW52,1992,4485,-210,-590,ACRU,6.1,S,L,6.35,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4486,-209.5,-554.5,QURU,21.84,S,L,22.61,S,L,16.26,S,L,23.5,NA,D,NA,21.8,NA,RB,30.3,296,D2,1992:SOME DEAD BRANCHES; 2001: D1; 2011: CUT AT 30.3',dry,Moderate,0
SW52,1992,4487,-208,-536.5,ACRU,5.84,S,L,NA,NA,L,7.37,S,L,8.1,S,L,NA,9.3,S,L,NA,NA,NA,1992:MISSED IN 1975,dry,Moderate,0
SW52,1992,4488,-206.5,-579,UNK,20.32,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Moderate,0
SW52,1992,4489,-205,-560,UNK,30.48,NA,ST,NA,NA,ST,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4490,-205,-569,ACRU,6.6,S,L,6.6,S,L,NA,NA,G,NA,NA,G,NA,NA,NA,G,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4491,-202.5,-518,QURU,50.55,D,L,53.34,D,L,61.47,D,L,65.1,D,L,NA,70.7,D,L,NA,NA,NA,1969:TREE NO. 113; BAND ON 1962; 1992:SOME DEAD BRANCHES,dry,Moderate,0
SW52,1992,4492,-202.5,-565,QURU,23.11,I,L,23.62,I,L,22.86,NA,D,20,NA,D,NA,19.8,NA,SN,41.9,237,D2,1992:D2; 2001: D2; 2011: SNAP AT 2',dry,Moderate,0
SW52,1992,4493,-202.5,-598,BELE,6.1,S,L,7.11,S,L,9.4,S,L,10.4,S,L,NA,11.6,S,L,NA,NA,NA,1969:? IF SPECIES IS BC; 1992:SPECIES IS BB; 2001: CHANGE IN SPECIES FROM PRSE TO BELE; LEANING W,dry,Moderate,0
SW52,1992,4494,-201.5,-569,QURU,42.93,D,L,45.72,D,L,54.36,D,L,57.7,D,L,NA,61.9,D,L,NA,NA,NA,NA,dry,Moderate,0
SW52,1992,4495,-201,-539,QURU,11.68,S,L,NA,NA,NA,11.18,NA,RB,10,NA,RB,NA,10.2,NA,RB,22,262,D2,1992:MISSED IN 1975; D2; LEANING SW 60 DEG; 2001: HUNG UP ON ACRU; 2011: BOLE 2' SSW OF BASE,dry,Moderate,0
SW52,1992,4496,-276.5,-544,BEAL,NA,NA,NA,NA,NA,NA,6.1,S,L,7.5,S,L,NA,9.2,S,L,NA,NA,NA,1992:NEW,moist,Low,0
SW52,1992,4497,-279.5,-546.5,BEAL,NA,NA,NA,NA,NA,NA,6.1,S,L,7.2,S,L,NA,8.3,S,L,NA,NA,NA,1992:NEW,wet,Low,0
SW52,1992,4498,-206,-522.5,ACRU,NA,NA,NA,NA,NA,NA,5.84,S,L,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,1992:NEW; SHARES BASE WITH 186;45; 2001: CUT; BOLE GONE,dry,Moderate,0
SW52,1992,4499,-207,-522.5,ACRU,NA,NA,NA,NA,NA,NA,6.86,S,L,7,S,L,NA,7.2,S,L,NA,NA,NA,1992:NEW; SHARES BASE WITH 188;45; 2011: TOP DEAD,dry,Moderate,0
SW52,1992,4500,-226,-539,BEAL,NA,NA,NA,NA,NA,NA,5.33,S,L,7,S,L,NA,9.5,S,L,NA,NA,NA,1992:NEW,dry,Moderate,0
SW52,1992,4501,-208,-531,ACRU,NA,NA,NA,NA,NA,NA,5.33,S,L,5.8,S,L,NA,6.3,S,L,NA,NA,NA,1992:NEW; 2001: CHANGE IN SPECIES FROM BEAL TO ACRU,dry,Moderate,0
SW53,1992,4502,-398.5,-584,PIST,50.8,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,G,NA,NA,NA,1992:D3; 2001: D3,moist,Low,1
SW53,1992,4503,-395,-501,QUAL,13.97,S,L,14.48,S,L,14.73,S,L,15,NA,D,NA,14,NA,D,NA,NA,D2,1992:TOP IS DEAD; 2001: D1,dry,Low,1
SW53,1992,4504,-395,-526,QURU,28.96,CD,L,30.99,CD,L,36.58,D,L,39.2,CD,L,NA,41.7,D,L,NA,NA,NA,NA,dry,Low,1
SW53,1992,4505,-393,-514,QURU,14.22,S,L,14.48,S,L,12.7,NA,SN,11,NA,RB,NA,10.6,NA,RB,20.6,278,D2,1992:BOLE:D2; 2.5FT; 260DEG T; 2001: TYPO IN 91 FOR LENGTH OF BOLE? 24.5'; 278 DEG; D2,dry,Low,1
SW53,1992,4506,-392.5,-538,QURU,23.88,CD,L,24.38,CD,L,25.4,CD,L,26,CD,L,NA,26.9,S,L,NA,NA,NA,2011: NEARLY DEAD; TOP DEAD,dry,Low,1
SW53,1992,4507,-392.5,-584.5,QURU,33.27,CD,L,35.56,CD,L,42.93,D,L,44.4,D,L,NA,47.9,D,L,NA,NA,NA,NA,moist,Low,1
SW53,1992,4508,-392.5,-588.5,ACRU,18.03,S,L,19.05,S,L,20.32,I,L,20.7,I,L,NA,21.7,S,L,NA,NA,NA,NA,moist,Low,1
SW53,1992,4509,-391.5,-577.5,QURU,31.75,CD,L,33.02,CD,L,41.91,CD,L,41.7,CD,L,NA,45.7,CD,L,NA,NA,NA,NA,dry,Low,1
SW53,1992,4510,-391,-560.5,QUAL,8.38,S,L,8.64,S,L,10.16,NA,D,9,NA,D,NA,NA,NA,G,NA,NA,NA,1992: TOP SNAPPED D2; 2001: D2; 2011: LARGE BOLE FELL ON AREA,dry,Low,1
SW53,1992,4511,-391,-599.5,BEAL,7.87,S,L,8.13,S,L,8.13,S,L,8,NA,D,NA,NA,NA,SN,6.5,120,D3,1969:SHARES BASE WITH 20;199; 1992:MAIN LEADER DEAD; 2001: D1; SNAPPED AT ~15',moist,Low,1
SW53,1992,4512,-390.5,-555,ACRU,12.95,S,L,12.95,S,L,13.97,S,L,15,NA,D,NA,NA,NA,SN,6.8,245,D3,2001: D1; FUNGUS ON BOLE; 2011: BOLE BROKEN,dry,Low,1
SW53,1992,4513,-390,-501,QURU,25.65,CD,L,27.18,CD,L,30.73,D,L,32.7,CD,L,NA,35.2,CD,L,NA,NA,NA,NA,dry,Low,1
SW53,1992,4514,-390,-546,FAGR,22.61,S,L,24.38,S,L,30.73,CD,L,33.9,CD,L,NA,33.2,NA,SN,45,205,D1,2011: BEAVER CUT,dry,Low,1
SW53,1992,4515,-390,-567.5,BEAL,6.6,S,L,7.11,S,L,7.62,NA,D,7,NA,D,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 21;133; 1992:D2; 2001: D2,dry,Low,1
SW53,1992,4516,-390,-599.5,BEAL,18.8,S,L,19.05,S,L,18.29,I,L,19.4,I,L,NA,20.8,I,L,NA,NA,NA,1969:? IF DBH IS CORRECT; SHARES BASE WITH 18;199,moist,Low,1
SW53,1992,4517,-389.5,-566.5,BEAL,12.95,S,L,14.22,S,L,16.76,I,L,17.8,I,L,NA,19,I,L,NA,NA,NA,1969:SHARES BASE WITH 20;135,dry,Low,1
SW53,1992,4518,-389.5,-585,PIST,35.56,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,moist,Low,1
SW53,1992,4519,-389,-513.5,BELE,9.4,S,L,NA,NA,D,10.16,NA,SN,NA,NA,SN,NA,NA,NA,G,NA,NA,NA,1969:SHARES BASE WITH 22;29 & 23;31; 1992:D2;SNAPPED AT 10FT; 2001: ~9'; D3; 272 DEG,dry,Low,1
SW53,1992,4520,-389,-514.5,BELE,18.8,I,L,18.8,I,L,20.32,NA,D,20,NA,D,NA,NA,NA,SN,14.4,270,D3,1969:SHARES BASE WITH 22;27 & 23;31;1992:D2; 2001: DBH WITH CALIPERS; D2,dry,Low,1
SW53,1992,4521,-388.5,-515.5,BELE,11.18,S,L,11.18,S,L,12.19,S,L,13.1,S,L,NA,14.9,S,L,NA,NA,NA,1969:SHARES BASE WITH 22;27 & 22;29,dry,Low,1
SW53,1992,4522,-388,-509.5,QURU,13.97,I,L,14.22,I,L,15.24,NA,RB,13,NA,RB,NA,12,NA,SN,33.5,148,D2,1992:D2; 2001: BOLE HUNG UP IN FAGR; 158 DEG; D2; CHANGE IN '91 CONDITION FROM L TO RB; 2011: BASE UNCLEAR,dry,Low,1
SW53,1992,4523,-387.5,-519,PIST,60.96,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Low,1
SW53,1992,4524,-384.5,-580,PIST,30.48,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,ST,NA,NA,NA,ST,NA,NA,D3,1992:D3; 2001: D3,dry,Low,1
SW53,1992,4525,-383,-501,QURU,29.97,CD,L,31.5,CD,L,33.02,D,L,34.7,CD,L,NA,37.1,CD,L,NA,NA,NA,NA,dry,Low,1
