plot,tree no.,species,DBH1979,Cnpy1979,rem1979,DBH1983,Cnpy1983,rem1983,DBH1989,Cnpy1989,rem1989,DBH1994,Cnpy1994,rem1994,DBH1999,Cnpy1999,rem1999,DBH2009,Cnpy2009,rem2009
A-4,37,32,1.5,4,28,1.6,4,28,1.6,4,128,1.6,4,12,0,0,9,0,0,0
A-4,38,32,19.8,2,0,20.4,2,0,21.2,2,0,21.6,2,0,21.8,2,0,22.5,2,0
A-4,45,32,2,4,8,2.3,4,8,2.5,4,0,2.8,4,0,3,4,0,3.4,4,0
A-4,46,32,22.7,2,0,23.2,2,0,23.7,2,0,24.2,2,0,24.5,2,0,25,2,0
A-4,39,76,4.5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-4,700,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
A-4,676,76,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.3,4,3
A-4,646,76,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,1.4,4,0
A-4,617,78,0,0,0,0,0,0,1.3,4,0,2.2,4,0,2.9,4,0,4,4,0
A-4,647,78,0,0,0,0,0,0,0,0,0,1.3,4,0,1.7,4,0,0,0,9
A-4,648,78,0,0,0,0,0,0,0,0,0,1.1,4,1,1.3,4,1,0,0,9
A-4,40,40,14,2,0,15.1,2,0,16.7,2,0,18.1,2,0,19.5,2,0,23.2,2,0
A-4,649,78,0,0,0,0,0,0,0,0,0,1.2,4,1,1.4,4,1,0,0,9
A-4,41,76,3,4,0,3.2,4,32,3.4,4,32,3.5,4,32,3.9,4,32,4.3,4,3
A-4,42,56,15.1,2,0,16.2,2,0,17.4,2,0,18.7,2,0,20,2,0,22.3,2,0
A-4,650,78,0,0,0,0,0,0,0,0,0,1.3,4,0,1.7,4,0,2.3,4,0
A-4,701,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-4,702,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-4,43,76,2.3,4,28,2.7,4,8,2.9,4,0,3.1,4,0,3.5,4,0,0,0,9
A-4,44,76,23,2,1,23.3,2,2,23.7,2,12,23.8,2,12,24,2,12,0,0,9
A-4,47,76,1.2,4,28,1.3,4,28,1.3,4,28,0,0,9,0,0,0,0,0,0
A-4,48,76,1.8,4,128,1.9,4,2,2,4,2,2.1,4,21,2.2,4,12,2.8,4,0
A-4,49,76,1.3,4,0,1.7,4,8,1.7,4,2,1.7,4,2,1.8,4,12,1.8,4,1
A-4,703,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,3
A-4,704,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-4,50,76,2.3,4,8,3,4,0,3.5,4,0,4,4,0,4.6,4,0,6.4,4,0
A-4,51,76,1.3,4,8,1.7,4,8,1.9,4,8,2,4,0,2.1,4,0,2.3,4,0
A-4,52,76,1.1,4,8,1.4,4,8,1.6,4,8,1.6,4,0,1.7,4,0,1.8,4,0
A-4,53,40,11,3,1,11.3,3,3,0,0,9,0,0,0,0,0,0,0,0,0
A-4,54,76,1.2,4,28,1.4,4,8,1.5,4,0,1.6,4,0,1.6,4,0,1.9,4,0
A-4,55,21,7.9,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-4,705,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A-4,56,76,1.8,4,128,1.9,4,28,2,4,28,2.1,4,2,2.2,4,2,2.3,4,0
A-4,57,76,4.6,4,1,5.2,4,0,5.5,4,0,5.8,4,0,6.1,4,0,6.8,4,0
A-4,58,76,4.2,4,8,4.8,4,8,5.2,4,8,5.5,4,0,5.7,4,0,6.1,4,0
A-4,59,76,1.1,4,128,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-4,60,29,14.1,2,0,15,2,0,15.8,2,0,16.9,2,0,17.2,2,1,0,0,9
A-4,61,76,1.3,4,128,1.3,4,2,1.3,4,2,1.3,4,0,0,0,9,0,0,0
A-4,706,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-4,62,76,1.5,4,0,2,4,8,2.2,4,0,2.5,4,0,2.9,4,0,3.7,4,0
A-4,618,32,0,0,0,0,0,0,1,4,0,1.3,4,0,1.5,4,0,2.1,4,0
A-4,63,76,1.3,4,8,1.6,4,8,1.8,4,8,1.9,4,2,1.9,4,2,1.9,4,2
A-4,579,78,0,0,0,1.1,4,0,1.6,4,0,2.1,4,0,3,4,0,3.8,4,3
A-4,619,78,0,0,0,0,0,0,1.2,4,0,1.8,4,2,0,0,9,0,0,0
A-4,578,78,0,0,0,1.2,4,81,0,0,9,0,0,0,0,0,0,0,0,0
A-4,64,29,9.3,3,1,10.1,3,0,0,0,9,0,0,0,0,0,0,0,0,0
A-4,65,76,2.4,4,18,2.9,4,8,3.2,4,8,3.4,4,0,3.5,4,1,3.9,4,1
A-4,677,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A-4,66,76,31.1,2,4,31.6,1,24,32,2,2,32.2,2,2,32.4,2,21,32.6,2,12
A-4,67,76,1.5,4,1,1.5,4,0,1.7,4,0,2.4,4,0,2.6,4,0,2.8,4,0
A-4,68,76,2.2,4,8,2.4,4,0,2.8,4,0,3,4,0,3.1,4,0,3.7,4,0
A-4,69,76,1.8,4,28,1.9,4,28,1.9,4,0,2,4,2,2,4,0,2.1,4,0
A-4,678,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,3,0,0,9
A-4,679,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,0
A-4,70,76,1.3,4,0,1.7,4,0,2.1,4,0,2.4,4,1,2.8,4,1,3.4,4,0
A-4,71,76,1.3,4,1348,1.3,4,348,0,0,9,0,0,0,0,0,0,0,0,0
A-4,620,76,0,0,0,0,0,0,1.1,4,0,1.5,4,0,2.1,4,0,2.6,4,0
A-4,72,76,28.2,2,4,28.5,2,4,28.8,2,1,29.2,2,1,29.4,2,1,30,2,1
A-4,680,76,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0,2.4,4,0
A-4,681,84,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,9
A-4,651,78,0,0,0,0,0,0,0,0,0,1.1,4,0,1.6,4,0,0,0,9
A-4,652,78,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,0,0,0,9
A-4,73,76,2.6,4,18,3,4,0,3.5,4,0,3.7,4,0,4.1,4,1,4.8,4,0
A-4,74,76,1,4,138,1,4,38,1,4,2,0,0,9,0,0,0,0,0,0
A-4,75,40,12.3,2,0,13.3,2,0,14.9,2,0,16.7,2,0,19.3,2,0,22.9,2,0
A-4,682,78,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.5,4,3
A-4,76,76,1.3,4,28,1.4,4,8,1.4,4,18,1.4,4,2,1.4,4,2,0,0,9
A-4,77,29,1.9,4,8,2.4,4,0,2.8,4,0,3.2,4,0,3.6,4,0,0,0,9
A-4,78,76,1.5,4,1,1.6,4,28,1.6,4,2,1.7,4,2,1.7,4,0,0,0,9
A-4,576,76,0,0,0,1,4,8,1,4,8,1,4,2,1,4,21,0,0,9
A-4,79,76,2.5,4,38,2.8,4,8,3.1,4,0,3.3,4,1,3.6,4,1,0,0,9
A-4,80,76,2.2,4,38,2.4,4,8,2.6,4,0,2.7,4,0,2.9,4,2,3.3,4,23
A-4,81,79,5.2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-4,621,78,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0
A-4,575,78,0,0,0,1.1,4,8,1.3,4,0,0,0,9,0,0,0,0,0,0
A-4,574,78,0,0,0,1.1,4,0,1.4,4,0,1.7,4,0,2.5,4,0,0,0,9
A-4,683,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A-4,82,76,1,4,128,1.1,4,28,1.1,4,0,1.1,4,1,1.2,4,1,0,0,9
A-4,568,66,0,0,0,1,4,0,1.2,4,0,1.5,4,1,1.7,4,1,0,0,9
A-4,571,78,0,0,0,1,4,0,1.5,4,0,1.9,4,0,2.7,4,0,3.4,4,3
A-4,570,78,0,0,0,1.3,4,0,1.8,4,0,2.1,4,0,2.9,4,0,0,0,9
A-4,569,78,0,0,0,1.1,4,0,1.5,4,0,2,4,0,2.5,4,0,0,0,9
A-4,567,76,0,0,0,1.1,4,0,1.4,4,0,1.6,4,0,2.2,4,0,2.6,4,0
A-4,653,76,0,0,0,0,0,0,0,0,0,1.1,4,0,1.3,4,0,1.3,4,3
A-4,566,78,0,0,0,1,4,0,1.3,4,0,1.6,4,0,2.4,4,0,3,4,3
A-4,622,78,0,0,0,0,0,0,1.1,4,0,1.4,4,13,1.9,4,13,0,0,9
A-4,565,78,0,0,0,1,4,0,1.4,4,0,1.7,4,1,0,0,9,0,0,0
A-4,564,76,0,0,0,1.2,4,38,1.3,4,0,1.5,4,2,1.8,4,0,1.8,4,3
A-4,83,76,1.8,4,8,1.8,4,32,1.8,4,32,1.8,4,2,1.9,4,0,2,4,1
A-4,623,78,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0
A-4,624,78,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0
A-4,84,76,26.7,2,0,27.1,1,0,27.7,2,1,28.4,2,1,29,2,1,29.1,2,1
A-4,625,78,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0
A-4,707,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,1
A-4,626,32,0,0,0,0,0,0,1.1,4,0,1.2,4,3,1.3,4,3,1.3,4,23
A-4,577,78,0,0,0,1.3,4,0,1.9,4,0,0,0,9,0,0,0,0,0,0
A-4,85,79,1.9,4,0,2.6,4,0,3.3,4,0,3.4,4,3,0,0,9,0,0,0
A-4,573,78,0,0,0,1.2,4,0,1.9,4,0,0,0,9,0,0,0,0,0,0
A-4,627,79,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0
A-4,628,79,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0
A-4,572,78,0,0,0,1.1,4,0,1.7,4,0,1.9,4,32,0,0,9,0,0,0
A-4,86,79,4.3,4,8,4.9,4,8,5.5,4,0,6.1,4,0,7.2,4,0,8.6,4,0
A-4,629,78,0,0,0,0,0,0,1,4,0,1.2,4,0,1.7,4,0,0,0,9
A-4,87,76,1.1,4,18,1.4,4,8,1.5,4,0,1.6,4,0,1.7,4,0,1.9,4,1
A-4,88,91,6,4,2,6.2,4,2,6.5,4,2,7.1,4,0,7.7,4,0,8.5,3,0
A-4,89,56,19.1,2,4,19.5,2,4,20.6,2,4,21.7,2,4,23.5,2,4,27.2,2,0
A-4,630,78,0,0,0,0,0,0,1.2,4,3,0,0,9,0,0,0,0,0,0
A-4,90,76,1.2,4,28,1.4,4,8,1.5,4,0,1.5,4,1,0,0,9,0,0,0
A-4,708,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
A-4,709,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,4,1
A-4,654,76,0,0,0,0,0,0,0,0,0,1.2,4,0,1.7,4,0,2,4,0
A-4,655,78,0,0,0,0,0,0,0,0,0,1.4,4,0,1.9,4,0,0,0,9
A-4,684,76,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,1.3,4,0
A-4,562,78,0,0,0,1,4,0,1.5,4,0,2.1,4,0,3.1,4,0,0,0,9
A-4,563,32,0,0,0,1.3,4,8,1.7,4,0,2.2,4,0,3.2,4,0,4.9,4,0
A-4,631,78,0,0,0,0,0,0,1.2,4,0,1.8,4,2,0,0,9,0,0,0
A-4,91,76,1,4,0,1.1,4,8,1.2,4,0,1.3,4,3,1.4,4,3,1.6,4,2
A-4,92,76,1.4,4,0,2,4,0,2.3,4,0,2.6,4,31,0,0,9,0,0,0
A-4,93,86,1.5,4,0,2,4,0,2.4,4,0,0,0,9,0,0,0,0,0,0
A-4,685,78,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0,3,4,0
A-4,710,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A-4,711,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4,0
A-4,94,76,2,4,0,2.5,4,0,2.8,4,0,3,4,3,3,4,3,3.2,4,23
A-4,95,78,1.6,4,0,2.1,4,0,2.3,4,3,0,0,9,0,0,0,0,0,0
A-4,632,76,0,0,0,0,0,0,1,4,0,1.1,4,3,1.2,4,123,1.4,4,123
A-4,96,29,8.7,4,1,9.3,4,0,9.9,3,0,10.7,3,0,11.6,2,0,13.4,2,0
A-4,97,78,1.8,4,0,2.8,4,0,3.7,4,0,0,0,9,0,0,0,0,0,0
A-4,686,78,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4,1,0,0,9
A-4,656,78,0,0,0,0,0,0,0,0,0,1.3,4,0,2,4,0,0,0,9
A-4,687,78,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0,2.6,4,0
A-4,557,78,0,0,0,1.2,4,0,2,4,0,2.8,4,0,4,4,0,0,0,9
A-4,98,78,1.3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-4,657,78,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,31,0,0,9
A-4,633,78,0,0,0,0,0,0,1,4,1,1.4,4,0,2.4,4,3,0,0,9
A-4,99,76,29,1,0,29.3,2,2,0,0,9,0,0,0,0,0,0,0,0,0
A-4,658,76,0,0,0,0,0,0,0,0,0,1,4,0,1.6,4,0,0,0,9
A-4,100,54,6.4,4,8,7.1,4,8,8.3,3,0,0,0,9,0,0,0,0,0,0
A-4,101,54,7.2,4,0,7.9,4,0,9.1,3,0,0,0,9,0,0,0,0,0,0
A-4,688,54,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A-4,561,78,0,0,0,1.2,4,8,1.8,4,3,2.4,4,3,3.5,4,3,4,4,0
A-4,689,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.1,4,0
A-4,634,76,0,0,0,0,0,0,1.1,4,0,1.2,4,0,2,4,0,2.4,4,3
A-4,690,76,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,0,0,9
A-4,635,78,0,0,0,0,0,0,1.1,4,0,1.5,4,0,2,4,0,0,0,9
A-4,102,54,1,4,0,1.3,4,0,1.5,4,0,0,0,9,0,0,0,0,0,0
A-4,691,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
A-4,103,32,1.1,4,0,1.5,4,0,1.8,4,0,2.1,4,0,3.1,4,0,4.2,4,13
A-4,104,79,6,4,0,6.1,4,2,6.4,3,2,7.2,3,0,9.1,3,0,11.1,3,0
A-4,105,78,1.1,4,0,1.6,4,8,1.8,4,0,0,0,9,0,0,0,0,0,0
A-4,106,78,1.3,4,0,1.8,4,0,2.1,4,0,2.4,4,0,0,0,9,0,0,0
A-4,107,79,1.2,4,1,1.6,4,8,2,4,1,0,0,9,0,0,0,0,0,0
A-4,560,32,0,0,0,1,4,8,1.2,4,0,1.4,4,3,1.4,4,3,1.4,4,13
A-4,108,78,1.2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-4,559,78,0,0,0,1.1,4,0,1.9,4,0,2.5,4,0,3.3,4,0,3.7,4,0
A-4,636,76,0,0,0,0,0,0,1.1,4,0,1,4,0,1,4,0,0,0,9
A-4,659,78,0,0,0,0,0,0,0,0,0,1.2,4,0,1.6,4,0,0,0,9
A-4,558,78,0,0,0,1.3,4,0,2.1,4,1,2.6,4,1,3.1,4,1,0,0,9
A-4,109,78,1.6,4,18,1.9,4,8,2.5,4,0,3.5,4,0,4.7,4,0,0,0,9
A-4,637,32,0,0,0,0,0,0,1,4,0,1.2,4,0,1.3,4,0,1.4,4,0
A-4,556,78,0,0,0,1.2,4,8,1.6,4,0,2.1,4,13,2.8,4,13,0,0,9
A-5,1,40,29.7,1,4,30.8,1,4,32.1,2,0,33.6,2,4,35.1,2,4,37.3,2,4
A-5,2,76,3.7,4,0,4,4,0,4.2,4,1,4.3,4,1,4.4,4,0,4.5,4,0
A-5,3,56,9.4,4,0,10.3,4,0,11.1,4,0,11.7,4,0,12.6,4,0,13.7,3,0
A-5,4,91,6.7,3,0,7.1,3,3,7.4,3,3,7.6,3,3,7.8,4,3,7.8,4,23
A-5,562,76,0,0,0,1.1,4,8,1.2,4,0,1.4,4,0,1.7,4,0,1.9,4,0
A-5,6,76,1.1,4,0,1.3,4,0,1.3,4,0,1.5,4,0,1.7,4,0,1.8,4,0
A-5,621,76,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1.1,4,0
A-5,7,76,1.3,4,0,1.6,4,0,1.7,4,8,2,4,0,2.2,4,0,2.6,4,0
A-5,8,76,2,4,8,2.3,4,8,2.4,4,8,2.5,4,8,2.5,4,81,0,0,9
A-5,9,79,3.4,4,8413,3.5,4,384,3.6,4,318,3.5,4,318,0,0,9,0,0,0
A-5,10,79,5.4,4,81,5.6,4,8,5.6,4,8,5.6,4,18,0,0,9,0,0,0
A-5,11,76,2.5,4,13,2.5,4,38,2.5,4,3,2.5,4,32,2.5,4,32,2.6,4,2
A-5,12,76,2,4,134,2.1,4,38,2.1,4,3,2.3,4,3,2.4,4,3,2.6,4,3
A-5,13,76,1.5,4,13,1.5,4,38,1.5,4,3,1.5,4,3,1.6,4,3,1.7,4,3
A-5,14,79,6.2,4,0,6.2,4,0,6.3,4,0,6.4,4,13,0,0,9,0,0,0
A-5,15,56,12.3,2,4,12.7,2,4,14.3,2,4,14,2,4,14.7,2,4,16,2,4
A-5,16,76,1.3,4,8,1.3,4,8,1.4,4,8,1.4,4,81,1.4,4,13,1.4,4,12
A-5,622,76,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1.1,4,3
A-5,17,76,7,3,0,7.7,3,0,8.4,3,0,9,3,0,9.4,3,0,10.3,3,0
A-5,18,76,1.8,4,8,2.1,4,8,2.2,4,8,2.3,4,8,2.5,4,82,2.8,4,0
A-5,19,66,6.7,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,20,76,2.4,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,668,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,1
A-5,21,76,3.5,4,8,3.7,4,2,3.8,4,8,4,4,0,4.2,4,0,4.6,4,0
A-5,22,79,3.3,4,812,3.4,4,28,3.5,4,2,3.7,4,2,3.9,4,1,4.3,4,1
A-5,566,79,0,0,0,1.1,4,0,1.2,4,1,1.2,4,2,1.2,4,2,0,0,9
A-5,637,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A-5,23,66,8,3,0,8.5,3,0,8.9,3,1,9.1,4,0,9.4,4,0,9.6,4,2
A-5,24,86,2.4,4,8,2.6,4,8,2.7,4,8,0,0,9,0,0,0,0,0,0
A-5,25,79,2.3,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,26,76,1.4,4,0,1.5,4,0,1.6,4,0,1.7,4,0,1.7,4,0,1.9,4,0
A-5,27,76,1.2,4,0,1.3,4,0,1.4,4,0,1.6,4,0,1.7,4,0,2,4,0
A-5,28,86,1.1,4,3,1.1,4,38,0,0,9,0,0,0,0,0,0,0,0,0
A-5,29,91,5.1,4,4,5.3,4,34,5.4,4,3,5.5,4,3,0,0,9,0,0,0
A-5,30,79,2.7,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,31,79,1.7,4,81,1.9,4,8,2.1,4,8,2.3,4,8,2.3,4,8,2.5,4,0
A-5,611,76,0,0,0,0,0,0,1,4,13,0,0,9,0,0,0,0,0,0
A-5,565,76,0,0,0,1.1,4,8,1.1,4,8,0,0,9,0,0,0,0,0,0
A-5,32,56,20,2,4,21,2,0,22,2,0,22.8,2,4,23.9,2,4,25.3,2,0
A-5,33,76,2.4,4,8,2.7,4,8,2.9,4,8,3.1,4,8,0,0,9,0,0,0
A-5,34,21,2.3,4,18,2.3,4,8,2.4,4,8,2.4,4,8,2.4,4,8,0,0,9
A-5,35,76,1.6,4,81,1.8,4,8,1.8,4,18,1.9,4,81,2.2,4,81,2.4,4,1
A-5,36,76,2.1,4,8,2.3,4,8,2.3,4,8,2.3,4,8,2.3,4,8,0,0,9
A-5,623,76,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,1.4,4,0
A-5,638,66,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A-5,669,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A-5,37,66,18.3,2,0,20.5,2,0,22.8,2,0,24.8,2,0,26.1,2,0,29.1,2,0
A-5,38,79,10.6,3,0,11.4,3,0,12.1,3,0,12.9,3,0,14.6,4,0,15.1,3,0
A-5,39,76,4.5,4,8,5,4,0,5.3,4,0,5.7,4,0,5.7,4,0,6.2,3,0
A-5,40,29,7.8,3,1,8.1,3,0,8.4,3,1,8.6,3,1,0,0,9,0,0,0
A-5,41,79,6.9,4,1,7.4,3,0,7.7,4,0,7.8,4,0,7.8,4,0,8,4,2
A-5,42,76,2.5,4,8,2.8,4,8,2.9,4,8,2.9,4,8,2.9,4,0,3,4,0
A-5,43,76,1.3,4,0,1.3,4,8,1.3,4,2,0,0,9,0,0,0,0,0,0
A-5,639,32,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,0
A-5,44,79,9.6,3,0,10.2,3,0,10.6,3,1,11.2,3,1,11.7,3,1,13,3,1
A-5,45,56,8.4,4,0,9.1,4,0,9.5,4,0,9.8,4,0,10.1,4,0,10.6,4,0
A-5,46,76,1,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,47,76,1.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,48,76,4.2,4,0,4.5,4,2,4.7,4,2,4.8,4,2,4.9,4,0,5.2,4,1
A-5,49,76,1.9,4,8,1.9,4,38,0,0,9,0,0,0,0,0,0,0,0,0
A-5,50,76,1.8,4,8,2,4,38,2,4,38,2,4,8,2,4,8,0,0,9
A-5,51,40,34.5,1,0,35.4,1,0,36.7,2,0,37.7,2,0,38.9,2,0,41.3,2,0
A-5,640,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0
A-5,670,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A-5,52,63,3.3,4,8,3.4,4,38,3.5,4,38,3.5,4,32,3.5,4,23,0,0,9
A-5,53,63,2.1,4,8,2.4,4,38,0,0,9,0,0,0,0,0,0,0,0,0
A-5,54,79,2.6,4,0,2.9,4,18,0,0,9,0,0,0,0,0,0,0,0,0
A-5,55,79,8.1,4,8,8.9,4,0,9.5,4,1,9.8,4,0,10.2,4,0,10.5,4,1
A-5,56,76,1.4,4,2,1.6,4,8,1.4,4,2,1.6,4,2,1.6,4,2,0,0,9
A-5,57,76,3.6,4,81,3.9,4,8,4,4,8,4,4,0,4,4,0,4.1,4,12
A-5,58,40,31,2,0,32.2,1,0,33.3,2,0,34.6,2,0,36.1,2,0,38.3,2,0
A-5,59,78,1.3,4,8,1.7,4,8,2,4,0,0,0,9,0,0,0,0,0,0
A-5,60,79,6.7,4,8,6.9,4,0,7,4,0,7.1,4,0,7.2,4,0,0,0,9
A-5,410,79,2.8,4,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,62,21,13.7,3,1,14.4,3,0,15.4,3,1,16,3,1,16.1,4,1,0,0,9
A-5,63,66,8.1,4,0,8.3,4,2,8.3,4,2,0,0,9,0,0,0,0,0,0
A-5,64,76,2.9,4,8,2.9,4,2,3,4,8,3,4,1,0,0,9,0,0,0
A-5,65,76,2.2,4,12,2.3,4,2,2.3,4,8,0,0,9,0,0,0,0,0,0
A-5,66,76,1.1,4,8123,1.1,4,328,0,0,9,0,0,0,0,0,0,0,0,0
A-5,67,76,1.2,4,8,1.4,4,8,1.5,4,8,1.6,4,81,0,0,9,0,0,0
A-5,671,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-5,567,76,0,0,0,1.1,4,8,1.1,4,8,1.1,4,8,1,4,2,1.1,4,2
A-5,68,21,7.6,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,672,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
A-5,568,76,0,0,0,1.2,4,8,1.2,4,0,1.3,4,0,1.3,4,3,0,0,9
A-5,569,76,0,0,0,1.1,4,8,1.2,4,0,1.3,4,0,1.4,4,0,1.7,4,0
A-5,69,86,1.8,4,81,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,641,66,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9
A-5,70,76,2.4,4,8,2.7,4,8,3,4,8,3.2,4,0,3.2,4,0,3.5,4,0
A-5,673,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
A-5,642,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0
A-5,72,76,2.7,4,81,2.8,4,8,2.9,4,8,2.9,4,18,0,0,9,0,0,0
A-5,674,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13
A-5,73,76,3.5,4,81,3.7,4,8,3.8,4,8,3.8,4,1,3.8,4,1,4,4,1
A-5,75,76,4.1,4,8,4.3,4,0,4.5,4,1,4.7,4,1,4.8,4,1,5.2,4,1
A-5,76,76,1.7,4,812,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,77,86,3.1,4,81,3.4,4,8,3.4,4,2,0,0,9,0,0,0,0,0,0
A-5,570,66,0,0,0,1,4,0,1,4,0,0,0,9,0,0,0,0,0,0
A-5,78,79,1.7,4,841,1.8,4,320,1.8,4,1,0,0,9,0,0,0,0,0,0
A-5,643,66,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,2,0,0,9
A-5,675,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-5,644,76,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,8,1.6,4,0
A-5,79,79,5.5,4,84,5.7,4,2,5.9,4,0,6,4,12,6,4,12,0,0,9
A-5,676,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-5,80,79,8.6,4,8,9.3,4,8,9.8,4,8,9.9,4,0,10.4,4,0,10.8,4,0
A-5,612,76,0,0,0,0,0,0,1,4,0,1,4,0,1.1,4,0,1.4,4,0
A-5,571,76,0,0,0,1.2,4,8,1.2,4,8,1.4,4,0,1.4,4,2,0,0,9
A-5,81,76,1.7,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,82,76,1.2,4,812,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,83,76,1.3,4,81,1.3,4,28,1.3,4,2,1.4,4,2,1.4,4,21,1.5,4,123
A-5,84,76,2.6,4,1,2.8,4,0,3.1,4,8,3.2,4,0,3.2,4,0,3.7,4,3
A-5,85,29,6.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
A-5,677,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
A-5,86,79,7.3,4,0,8.4,4,0,9.3,4,0,9.9,4,0,10.4,4,0,11.6,4,0
A-5,572,66,0,0,0,1.1,4,218,0,0,9,0,0,0,0,0,0,0,0,0
A-5,87,29,3.9,4,2,4.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0
